SearchBayesianSkopt: Resuming 'ItemKNN_CFCBF_HybridRecommender_mixed_tversky' Failed, no such file exists.
SearchBayesianSkopt: New best config found. Config 0: {'topK': 404, 'shrink': 245, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.392927588112716, 'tversky_beta': 1.8133639822586698, 'ICM_weight': 1.1671118619726781} - results: PRECISION: 0.2118492, PRECISION_RECALL_MIN_DEN: 0.2134709, RECALL: 0.0463237, MAP: 0.1033523, MAP_MIN_DEN: 0.1041096, MRR: 0.4445567, NDCG: 0.2225481, F1: 0.0760238, HIT_RATE: 0.8748350, ARHR_ALL_HITS: 0.6748431, NOVELTY: 0.0052039, AVERAGE_POPULARITY: 0.7317080, DIVERSITY_MEAN_INTER_LIST: 0.6669775, DIVERSITY_HERFINDAHL: 0.9666929, COVERAGE_ITEM: 0.0306772, COVERAGE_ITEM_CORRECT: 0.0134559, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8740659, DIVERSITY_GINI: 0.0019128, SHANNON_ENTROPY: 5.3613456, RATIO_DIVERSITY_HERFINDAHL: 0.9670658, RATIO_DIVERSITY_GINI: 0.0077229, RATIO_SHANNON_ENTROPY: 0.4327394, RATIO_AVERAGE_POPULARITY: 3.5719243, RATIO_NOVELTY: 0.0306078, 
SearchBayesianSkopt: Config 221 is suboptimal. Config: {'topK': 603, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.21141343334494217, 'ICM_weight': 10000.0} - results: PRECISION: 0.1525293, PRECISION_RECALL_MIN_DEN: 0.1537707, RECALL: 0.0324555, MAP: 0.0666948, MAP_MIN_DEN: 0.0671480, MRR: 0.3335907, NDCG: 0.1572950, F1: 0.0535223, HIT_RATE: 0.7599707, ARHR_ALL_HITS: 0.4697886, NOVELTY: 0.0058964, AVERAGE_POPULARITY: 0.3313925, DIVERSITY_MEAN_INTER_LIST: 0.9198641, DIVERSITY_HERFINDAHL: 0.9919797, COVERAGE_ITEM: 0.0974030, COVERAGE_ITEM_CORRECT: 0.0489507, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.7594139, DIVERSITY_GINI: 0.0118039, SHANNON_ENTROPY: 7.9513303, RATIO_DIVERSITY_HERFINDAHL: 0.9923626, RATIO_DIVERSITY_GINI: 0.0476608, RATIO_SHANNON_ENTROPY: 0.6418046, RATIO_AVERAGE_POPULARITY: 1.6260049, RATIO_NOVELTY: 0.0346816, 
SearchBayesianSkopt: Config 222 is suboptimal. Config: {'topK': 135, 'shrink': 45, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5716358019882404, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.2138710, PRECISION_RECALL_MIN_DEN: 0.2153945, RECALL: 0.0468596, MAP: 0.1036993, MAP_MIN_DEN: 0.1044082, MRR: 0.4372910, NDCG: 0.2227706, F1: 0.0768756, HIT_RATE: 0.8760264, ARHR_ALL_HITS: 0.6706427, NOVELTY: 0.0052349, AVERAGE_POPULARITY: 0.7127349, DIVERSITY_MEAN_INTER_LIST: 0.7142229, DIVERSITY_HERFINDAHL: 0.9714171, COVERAGE_ITEM: 0.0465696, COVERAGE_ITEM_CORRECT: 0.0204330, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8753846, DIVERSITY_GINI: 0.0026831, SHANNON_ENTROPY: 5.7466005, RATIO_DIVERSITY_HERFINDAHL: 0.9717921, RATIO_DIVERSITY_GINI: 0.0108337, RATIO_SHANNON_ENTROPY: 0.4638462, RATIO_AVERAGE_POPULARITY: 3.4970927, RATIO_NOVELTY: 0.0307908, 
SearchBayesianSkopt: Config 223 is suboptimal. Config: {'topK': 277, 'shrink': 361, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.09666370282060525, 'tversky_beta': 0.006582126955856079, 'ICM_weight': 6115.902106780061} - results: PRECISION: 0.2082625, PRECISION_RECALL_MIN_DEN: 0.2096339, RECALL: 0.0447216, MAP: 0.0989996, MAP_MIN_DEN: 0.0995909, MRR: 0.4209316, NDCG: 0.2149201, F1: 0.0736317, HIT_RATE: 0.8638563, ARHR_ALL_HITS: 0.6425486, NOVELTY: 0.0052912, AVERAGE_POPULARITY: 0.6573984, DIVERSITY_MEAN_INTER_LIST: 0.8299925, DIVERSITY_HERFINDAHL: 0.9829932, COVERAGE_ITEM: 0.0405338, COVERAGE_ITEM_CORRECT: 0.0169998, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8632234, DIVERSITY_GINI: 0.0037457, SHANNON_ENTROPY: 6.4446094, RATIO_DIVERSITY_HERFINDAHL: 0.9833726, RATIO_DIVERSITY_GINI: 0.0151242, RATIO_SHANNON_ENTROPY: 0.5201871, RATIO_AVERAGE_POPULARITY: 3.2255797, RATIO_NOVELTY: 0.0311215, 
SearchBayesianSkopt: Config 224 is suboptimal. Config: {'topK': 900, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0, 'ICM_weight': 0.1} - results: PRECISION: 0.2085264, PRECISION_RECALL_MIN_DEN: 0.2099041, RECALL: 0.0448834, MAP: 0.1017141, MAP_MIN_DEN: 0.1023083, MRR: 0.4375024, NDCG: 0.2189755, F1: 0.0738675, HIT_RATE: 0.8697214, ARHR_ALL_HITS: 0.6647095, NOVELTY: 0.0051881, AVERAGE_POPULARITY: 0.7314009, DIVERSITY_MEAN_INTER_LIST: 0.6616953, DIVERSITY_HERFINDAHL: 0.9661647, COVERAGE_ITEM: 0.0245307, COVERAGE_ITEM_CORRECT: 0.0099120, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8690842, DIVERSITY_GINI: 0.0017015, SHANNON_ENTROPY: 5.2464335, RATIO_DIVERSITY_HERFINDAHL: 0.9665377, RATIO_DIVERSITY_GINI: 0.0068700, RATIO_SHANNON_ENTROPY: 0.4234744, RATIO_AVERAGE_POPULARITY: 3.5886790, RATIO_NOVELTY: 0.0305156, 
SearchBayesianSkopt: Config 225 is suboptimal. Config: {'topK': 574, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.644762815539112, 'tversky_beta': 0.0, 'ICM_weight': 0.1} - results: PRECISION: 0.1986730, PRECISION_RECALL_MIN_DEN: 0.2000631, RECALL: 0.0424195, MAP: 0.0931342, MAP_MIN_DEN: 0.0936205, MRR: 0.4051399, NDCG: 0.2047835, F1: 0.0699118, HIT_RATE: 0.8511730, ARHR_ALL_HITS: 0.6115919, NOVELTY: 0.0053243, AVERAGE_POPULARITY: 0.6166531, DIVERSITY_MEAN_INTER_LIST: 0.8156535, DIVERSITY_HERFINDAHL: 0.9815594, COVERAGE_ITEM: 0.0295697, COVERAGE_ITEM_CORRECT: 0.0136774, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8505495, DIVERSITY_GINI: 0.0031135, SHANNON_ENTROPY: 6.1999246, RATIO_DIVERSITY_HERFINDAHL: 0.9819383, RATIO_DIVERSITY_GINI: 0.0125714, RATIO_SHANNON_ENTROPY: 0.5004370, RATIO_AVERAGE_POPULARITY: 3.0256596, RATIO_NOVELTY: 0.0313162, 
SearchBayesianSkopt: Config 226 is suboptimal. Config: {'topK': 800, 'shrink': 613, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 0.1} - results: PRECISION: 0.2047067, PRECISION_RECALL_MIN_DEN: 0.2061223, RECALL: 0.0437754, MAP: 0.1002081, MAP_MIN_DEN: 0.1008541, MRR: 0.4407032, NDCG: 0.2165415, F1: 0.0721269, HIT_RATE: 0.8627566, ARHR_ALL_HITS: 0.6614816, NOVELTY: 0.0051504, AVERAGE_POPULARITY: 0.7598220, DIVERSITY_MEAN_INTER_LIST: 0.5977698, DIVERSITY_HERFINDAHL: 0.9597726, COVERAGE_ITEM: 0.0135666, COVERAGE_ITEM_CORRECT: 0.0065895, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8621245, DIVERSITY_GINI: 0.0013656, SHANNON_ENTROPY: 4.9307184, RATIO_DIVERSITY_HERFINDAHL: 0.9601431, RATIO_DIVERSITY_GINI: 0.0055138, RATIO_SHANNON_ENTROPY: 0.3979910, RATIO_AVERAGE_POPULARITY: 3.7281297, RATIO_NOVELTY: 0.0302936, 
SearchBayesianSkopt: Config 227 is suboptimal. Config: {'topK': 379, 'shrink': 515, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 0.12052843857126264} - results: PRECISION: 0.2135557, PRECISION_RECALL_MIN_DEN: 0.2150735, RECALL: 0.0464112, MAP: 0.1044690, MAP_MIN_DEN: 0.1051941, MRR: 0.4469363, NDCG: 0.2242242, F1: 0.0762511, HIT_RATE: 0.8774927, ARHR_ALL_HITS: 0.6801544, NOVELTY: 0.0051790, AVERAGE_POPULARITY: 0.7405238, DIVERSITY_MEAN_INTER_LIST: 0.6614410, DIVERSITY_HERFINDAHL: 0.9661392, COVERAGE_ITEM: 0.0194917, COVERAGE_ITEM_CORRECT: 0.0100227, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8768498, DIVERSITY_GINI: 0.0017287, SHANNON_ENTROPY: 5.3054153, RATIO_DIVERSITY_HERFINDAHL: 0.9665122, RATIO_DIVERSITY_GINI: 0.0069800, RATIO_SHANNON_ENTROPY: 0.4282352, RATIO_AVERAGE_POPULARITY: 3.6334412, RATIO_NOVELTY: 0.0304621, 
SearchBayesianSkopt: Config 228 is suboptimal. Config: {'topK': 430, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6210591018426757, 'tversky_beta': 0.0, 'ICM_weight': 4945.410036931765} - results: PRECISION: 0.1995015, PRECISION_RECALL_MIN_DEN: 0.2008425, RECALL: 0.0426382, MAP: 0.0939195, MAP_MIN_DEN: 0.0944233, MRR: 0.4111573, NDCG: 0.2063349, F1: 0.0702601, HIT_RATE: 0.8531525, ARHR_ALL_HITS: 0.6184097, NOVELTY: 0.0053254, AVERAGE_POPULARITY: 0.6170871, DIVERSITY_MEAN_INTER_LIST: 0.8268198, DIVERSITY_HERFINDAHL: 0.9826759, COVERAGE_ITEM: 0.0318955, COVERAGE_ITEM_CORRECT: 0.0150064, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8525275, DIVERSITY_GINI: 0.0033379, SHANNON_ENTROPY: 6.3006508, RATIO_DIVERSITY_HERFINDAHL: 0.9830553, RATIO_DIVERSITY_GINI: 0.0134777, RATIO_SHANNON_ENTROPY: 0.5085673, RATIO_AVERAGE_POPULARITY: 3.0277889, RATIO_NOVELTY: 0.0313231, 
SearchBayesianSkopt: Config 229 is suboptimal. Config: {'topK': 724, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1807679177438806, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.2099780, PRECISION_RECALL_MIN_DEN: 0.2115190, RECALL: 0.0455737, MAP: 0.1022509, MAP_MIN_DEN: 0.1028826, MRR: 0.4372135, NDCG: 0.2200875, F1: 0.0748926, HIT_RATE: 0.8714076, ARHR_ALL_HITS: 0.6661953, NOVELTY: 0.0052040, AVERAGE_POPULARITY: 0.7347444, DIVERSITY_MEAN_INTER_LIST: 0.6479419, DIVERSITY_HERFINDAHL: 0.9647894, COVERAGE_ITEM: 0.0318401, COVERAGE_ITEM_CORRECT: 0.0135666, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8707692, DIVERSITY_GINI: 0.0018100, SHANNON_ENTROPY: 5.2558053, RATIO_DIVERSITY_HERFINDAHL: 0.9651619, RATIO_DIVERSITY_GINI: 0.0073081, RATIO_SHANNON_ENTROPY: 0.4242309, RATIO_AVERAGE_POPULARITY: 3.6050844, RATIO_NOVELTY: 0.0306092, 
SearchBayesianSkopt: Config 230 is suboptimal. Config: {'topK': 417, 'shrink': 866, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.138345043975042, 'tversky_beta': 1.1022398697168942, 'ICM_weight': 0.12539038716386033} - results: PRECISION: 0.2094282, PRECISION_RECALL_MIN_DEN: 0.2108701, RECALL: 0.0454265, MAP: 0.1019035, MAP_MIN_DEN: 0.1025393, MRR: 0.4374584, NDCG: 0.2195992, F1: 0.0746589, HIT_RATE: 0.8692815, ARHR_ALL_HITS: 0.6653054, NOVELTY: 0.0051894, AVERAGE_POPULARITY: 0.7320217, DIVERSITY_MEAN_INTER_LIST: 0.6675080, DIVERSITY_HERFINDAHL: 0.9667459, COVERAGE_ITEM: 0.0271333, COVERAGE_ITEM_CORRECT: 0.0110748, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8686447, DIVERSITY_GINI: 0.0017895, SHANNON_ENTROPY: 5.3091327, RATIO_DIVERSITY_HERFINDAHL: 0.9671191, RATIO_DIVERSITY_GINI: 0.0072256, RATIO_SHANNON_ENTROPY: 0.4285353, RATIO_AVERAGE_POPULARITY: 3.5917253, RATIO_NOVELTY: 0.0305228, 
SearchBayesianSkopt: Config 231 is suboptimal. Config: {'topK': 155, 'shrink': 560, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 1.398881084241242, 'ICM_weight': 0.1} - results: PRECISION: 0.2197141, PRECISION_RECALL_MIN_DEN: 0.2212703, RECALL: 0.0483735, MAP: 0.1077501, MAP_MIN_DEN: 0.1084263, MRR: 0.4512923, NDCG: 0.2297268, F1: 0.0792900, HIT_RATE: 0.8873900, ARHR_ALL_HITS: 0.6944303, NOVELTY: 0.0052099, AVERAGE_POPULARITY: 0.7186440, DIVERSITY_MEAN_INTER_LIST: 0.7262287, DIVERSITY_HERFINDAHL: 0.9726175, COVERAGE_ITEM: 0.0273548, COVERAGE_ITEM_CORRECT: 0.0131790, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8867399, DIVERSITY_GINI: 0.0022906, SHANNON_ENTROPY: 5.7172917, RATIO_DIVERSITY_HERFINDAHL: 0.9729930, RATIO_DIVERSITY_GINI: 0.0092489, RATIO_SHANNON_ENTROPY: 0.4614805, RATIO_AVERAGE_POPULARITY: 3.5260862, RATIO_NOVELTY: 0.0306433, 
SearchBayesianSkopt: Config 232 is suboptimal. Config: {'topK': 293, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8354644554747946, 'tversky_beta': 0.0, 'ICM_weight': 1.9140183920239957} - results: PRECISION: 0.0210484, PRECISION_RECALL_MIN_DEN: 0.0211193, RECALL: 0.0041595, MAP: 0.0066923, MAP_MIN_DEN: 0.0067122, MRR: 0.0540222, NDCG: 0.0207958, F1: 0.0069464, HIT_RATE: 0.1755865, ARHR_ALL_HITS: 0.0599507, NOVELTY: 0.0086458, AVERAGE_POPULARITY: 0.0161536, DIVERSITY_MEAN_INTER_LIST: 0.9824126, DIVERSITY_HERFINDAHL: 0.9982341, COVERAGE_ITEM: 0.4153608, COVERAGE_ITEM_CORRECT: 0.0800709, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.1754579, DIVERSITY_GINI: 0.0867890, SHANNON_ENTROPY: 10.6934693, RATIO_DIVERSITY_HERFINDAHL: 0.9986194, RATIO_DIVERSITY_GINI: 0.3504296, RATIO_SHANNON_ENTROPY: 0.8631408, RATIO_AVERAGE_POPULARITY: 0.0792587, RATIO_NOVELTY: 0.0508531, 
SearchBayesianSkopt: Config 233 is suboptimal. Config: {'topK': 349, 'shrink': 216, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.47414680772431583, 'ICM_weight': 10000.0} - results: PRECISION: 0.2151833, PRECISION_RECALL_MIN_DEN: 0.2166793, RECALL: 0.0469258, MAP: 0.1053692, MAP_MIN_DEN: 0.1060529, MRR: 0.4481032, NDCG: 0.2258073, F1: 0.0770492, HIT_RATE: 0.8801320, ARHR_ALL_HITS: 0.6846772, NOVELTY: 0.0052000, AVERAGE_POPULARITY: 0.7261427, DIVERSITY_MEAN_INTER_LIST: 0.7037111, DIVERSITY_HERFINDAHL: 0.9703660, COVERAGE_ITEM: 0.0235340, COVERAGE_ITEM_CORRECT: 0.0119608, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8794872, DIVERSITY_GINI: 0.0020440, SHANNON_ENTROPY: 5.5548123, RATIO_DIVERSITY_HERFINDAHL: 0.9707406, RATIO_DIVERSITY_GINI: 0.0082530, RATIO_SHANNON_ENTROPY: 0.4483657, RATIO_AVERAGE_POPULARITY: 3.5628794, RATIO_NOVELTY: 0.0305853, 
SearchBayesianSkopt: Config 234 is suboptimal. Config: {'topK': 38, 'shrink': 203, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.9453027633844815, 'ICM_weight': 1.6067753191617733} - results: PRECISION: 0.1964370, PRECISION_RECALL_MIN_DEN: 0.1976984, RECALL: 0.0419384, MAP: 0.0917484, MAP_MIN_DEN: 0.0922710, MRR: 0.4058917, NDCG: 0.2029529, F1: 0.0691200, HIT_RATE: 0.8477273, ARHR_ALL_HITS: 0.6079515, NOVELTY: 0.0053574, AVERAGE_POPULARITY: 0.6189581, DIVERSITY_MEAN_INTER_LIST: 0.8730759, DIVERSITY_HERFINDAHL: 0.9873012, COVERAGE_ITEM: 0.0627942, COVERAGE_ITEM_CORRECT: 0.0290714, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8471062, DIVERSITY_GINI: 0.0057700, SHANNON_ENTROPY: 6.9848641, RATIO_DIVERSITY_HERFINDAHL: 0.9876823, RATIO_DIVERSITY_GINI: 0.0232975, RATIO_SHANNON_ENTROPY: 0.5637947, RATIO_AVERAGE_POPULARITY: 3.0369694, RATIO_NOVELTY: 0.0315111, 
SearchBayesianSkopt: Config 235 is suboptimal. Config: {'topK': 672, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.509204307942783, 'tversky_beta': 1.3080374061642033, 'ICM_weight': 10000.0} - results: PRECISION: 0.2093109, PRECISION_RECALL_MIN_DEN: 0.2108234, RECALL: 0.0454689, MAP: 0.1018203, MAP_MIN_DEN: 0.1023932, MRR: 0.4365089, NDCG: 0.2194683, F1: 0.0747087, HIT_RATE: 0.8731672, ARHR_ALL_HITS: 0.6647012, NOVELTY: 0.0052007, AVERAGE_POPULARITY: 0.7384878, DIVERSITY_MEAN_INTER_LIST: 0.6354200, DIVERSITY_HERFINDAHL: 0.9635373, COVERAGE_ITEM: 0.0316186, COVERAGE_ITEM_CORRECT: 0.0135113, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8725275, DIVERSITY_GINI: 0.0017655, SHANNON_ENTROPY: 5.2110777, RATIO_DIVERSITY_HERFINDAHL: 0.9639093, RATIO_DIVERSITY_GINI: 0.0071284, RATIO_SHANNON_ENTROPY: 0.4206206, RATIO_AVERAGE_POPULARITY: 3.6234518, RATIO_NOVELTY: 0.0305895, 
SearchBayesianSkopt: Config 236 is suboptimal. Config: {'topK': 439, 'shrink': 41, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.16764035298833613, 'tversky_beta': 0.7876769051563995, 'ICM_weight': 10000.0} - results: PRECISION: 0.2116349, PRECISION_RECALL_MIN_DEN: 0.2132130, RECALL: 0.0462974, MAP: 0.1034815, MAP_MIN_DEN: 0.1041338, MRR: 0.4442926, NDCG: 0.2225159, F1: 0.0759745, HIT_RATE: 0.8774927, ARHR_ALL_HITS: 0.6755688, NOVELTY: 0.0052063, AVERAGE_POPULARITY: 0.7312211, DIVERSITY_MEAN_INTER_LIST: 0.6638646, DIVERSITY_HERFINDAHL: 0.9663816, COVERAGE_ITEM: 0.0303450, COVERAGE_ITEM_CORRECT: 0.0146741, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8768498, DIVERSITY_GINI: 0.0019555, SHANNON_ENTROPY: 5.3961946, RATIO_DIVERSITY_HERFINDAHL: 0.9667547, RATIO_DIVERSITY_GINI: 0.0078958, RATIO_SHANNON_ENTROPY: 0.4355626, RATIO_AVERAGE_POPULARITY: 3.5877969, RATIO_NOVELTY: 0.0306223, 
SearchBayesianSkopt: Config 237 is suboptimal. Config: {'topK': 499, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 1.1478240166329914, 'ICM_weight': 3861.366552749839} - results: PRECISION: 0.2077273, PRECISION_RECALL_MIN_DEN: 0.2093570, RECALL: 0.0452761, MAP: 0.0989314, MAP_MIN_DEN: 0.0995908, MRR: 0.4248064, NDCG: 0.2153055, F1: 0.0743475, HIT_RATE: 0.8697214, ARHR_ALL_HITS: 0.6456909, NOVELTY: 0.0053305, AVERAGE_POPULARITY: 0.6382113, DIVERSITY_MEAN_INTER_LIST: 0.8017359, DIVERSITY_HERFINDAHL: 0.9801677, COVERAGE_ITEM: 0.0488953, COVERAGE_ITEM_CORRECT: 0.0207099, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8690842, DIVERSITY_GINI: 0.0033907, SHANNON_ENTROPY: 6.2037080, RATIO_DIVERSITY_HERFINDAHL: 0.9805461, RATIO_DIVERSITY_GINI: 0.0136907, RATIO_SHANNON_ENTROPY: 0.5007424, RATIO_AVERAGE_POPULARITY: 3.1314365, RATIO_NOVELTY: 0.0313528, 
SearchBayesianSkopt: Config 238 is suboptimal. Config: {'topK': 232, 'shrink': 764, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 1.0873748586855327, 'ICM_weight': 5097.717686928376} - results: PRECISION: 0.2077859, PRECISION_RECALL_MIN_DEN: 0.2093637, RECALL: 0.0452506, MAP: 0.0995864, MAP_MIN_DEN: 0.1002796, MRR: 0.4268446, NDCG: 0.2160339, F1: 0.0743169, HIT_RATE: 0.8653959, ARHR_ALL_HITS: 0.6492356, NOVELTY: 0.0052535, AVERAGE_POPULARITY: 0.6831116, DIVERSITY_MEAN_INTER_LIST: 0.7558939, DIVERSITY_HERFINDAHL: 0.9755838, COVERAGE_ITEM: 0.0388726, COVERAGE_ITEM_CORRECT: 0.0160031, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8647619, DIVERSITY_GINI: 0.0026640, SHANNON_ENTROPY: 5.8775082, RATIO_DIVERSITY_HERFINDAHL: 0.9759605, RATIO_DIVERSITY_GINI: 0.0107566, RATIO_SHANNON_ENTROPY: 0.4744126, RATIO_AVERAGE_POPULARITY: 3.3517435, RATIO_NOVELTY: 0.0308999, 
SearchBayesianSkopt: Config 239 is suboptimal. Config: {'topK': 411, 'shrink': 99, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8150435520557567, 'tversky_beta': 0.6923327750093016, 'ICM_weight': 0.1} - results: PRECISION: 0.2113196, PRECISION_RECALL_MIN_DEN: 0.2128151, RECALL: 0.0460639, MAP: 0.1019244, MAP_MIN_DEN: 0.1025753, MRR: 0.4338127, NDCG: 0.2199759, F1: 0.0756397, HIT_RATE: 0.8738270, ARHR_ALL_HITS: 0.6622340, NOVELTY: 0.0052589, AVERAGE_POPULARITY: 0.6871892, DIVERSITY_MEAN_INTER_LIST: 0.7482943, DIVERSITY_HERFINDAHL: 0.9748239, COVERAGE_ITEM: 0.0380420, COVERAGE_ITEM_CORRECT: 0.0169998, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8731868, DIVERSITY_GINI: 0.0026319, SHANNON_ENTROPY: 5.8470771, RATIO_DIVERSITY_HERFINDAHL: 0.9752003, RATIO_DIVERSITY_GINI: 0.0106268, RATIO_SHANNON_ENTROPY: 0.4719563, RATIO_AVERAGE_POPULARITY: 3.3717508, RATIO_NOVELTY: 0.0309315, 
SearchBayesianSkopt: Config 240 is suboptimal. Config: {'topK': 1000, 'shrink': 814, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.1984457, PRECISION_RECALL_MIN_DEN: 0.1998140, RECALL: 0.0421974, MAP: 0.0971316, MAP_MIN_DEN: 0.0978375, MRR: 0.4353495, NDCG: 0.2109834, F1: 0.0695959, HIT_RATE: 0.8538123, ARHR_ALL_HITS: 0.6468395, NOVELTY: 0.0051357, AVERAGE_POPULARITY: 0.7696792, DIVERSITY_MEAN_INTER_LIST: 0.5535847, DIVERSITY_HERFINDAHL: 0.9553544, COVERAGE_ITEM: 0.0125699, COVERAGE_ITEM_CORRECT: 0.0042638, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8531868, DIVERSITY_GINI: 0.0012083, SHANNON_ENTROPY: 4.6937821, RATIO_DIVERSITY_HERFINDAHL: 0.9557232, RATIO_DIVERSITY_GINI: 0.0048790, RATIO_SHANNON_ENTROPY: 0.3788663, RATIO_AVERAGE_POPULARITY: 3.7764950, RATIO_NOVELTY: 0.0302071, 
SearchBayesianSkopt: Config 241 is suboptimal. Config: {'topK': 346, 'shrink': 632, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.6565214897719742, 'ICM_weight': 0.12727666884392383} - results: PRECISION: 0.2077639, PRECISION_RECALL_MIN_DEN: 0.2092567, RECALL: 0.0449268, MAP: 0.1017200, MAP_MIN_DEN: 0.1023717, MRR: 0.4435880, NDCG: 0.2194256, F1: 0.0738782, HIT_RATE: 0.8690616, ARHR_ALL_HITS: 0.6690150, NOVELTY: 0.0051641, AVERAGE_POPULARITY: 0.7503005, DIVERSITY_MEAN_INTER_LIST: 0.6322887, DIVERSITY_HERFINDAHL: 0.9632242, COVERAGE_ITEM: 0.0203777, COVERAGE_ITEM_CORRECT: 0.0079739, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8684249, DIVERSITY_GINI: 0.0015483, SHANNON_ENTROPY: 5.1243434, RATIO_DIVERSITY_HERFINDAHL: 0.9635961, RATIO_DIVERSITY_GINI: 0.0062517, RATIO_SHANNON_ENTROPY: 0.4136197, RATIO_AVERAGE_POPULARITY: 3.6814115, RATIO_NOVELTY: 0.0303743, 
SearchBayesianSkopt: Config 242 is suboptimal. Config: {'topK': 75, 'shrink': 312, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.05248326238885033, 'ICM_weight': 4388.463723789447} - results: PRECISION: 0.2042229, PRECISION_RECALL_MIN_DEN: 0.2056309, RECALL: 0.0436680, MAP: 0.0949949, MAP_MIN_DEN: 0.0955212, MRR: 0.4082854, NDCG: 0.2091777, F1: 0.0719511, HIT_RATE: 0.8593109, ARHR_ALL_HITS: 0.6210061, NOVELTY: 0.0053358, AVERAGE_POPULARITY: 0.6292231, DIVERSITY_MEAN_INTER_LIST: 0.8727388, DIVERSITY_HERFINDAHL: 0.9872675, COVERAGE_ITEM: 0.0491722, COVERAGE_ITEM_CORRECT: 0.0232571, COVERAGE_USER: 0.9992674, COVERAGE_USER_CORRECT: 0.8586813, DIVERSITY_GINI: 0.0054552, SHANNON_ENTROPY: 6.9739153, RATIO_DIVERSITY_HERFINDAHL: 0.9876486, RATIO_DIVERSITY_GINI: 0.0220264, RATIO_SHANNON_ENTROPY: 0.5629109, RATIO_AVERAGE_POPULARITY: 3.0873355, RATIO_NOVELTY: 0.0313839, 
